4:12:13 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\02_PLCE_230Vac50Hz_L2
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\Cispr 11\CISPR11_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
CISPR 11 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
CISPR 11 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L2
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L2 Factor,Level
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.16 , 10 , 0.1 , 0.06 ,
,-10.1601 , 10 , 0.1 , 0.0601 ,
,-10.1605 , 10 , 0.1 , 0.0605 ,
,-10.1608 , 10 , 0.1 , 0.0608 ,
,-10.1611 , 10 , 0.1 , 0.0611 ,
,-10.1615 , 10 , 0.1 , 0.0615 ,
,-10.1618 , 10 , 0.1 , 0.0618 ,
,-10.1621 , 10 , 0.1 , 0.0621 ,
,-10.1625 , 10 , 0.1 , 0.0625 ,
,-10.1628 , 10 , 0.1 , 0.0628 ,
,-10.1631 , 10 , 0.1 , 0.0631 ,
,-10.1635 , 10 , 0.1 , 0.0635 ,
,-10.1638 , 10 , 0.1 , 0.0638 ,
,-10.1642 , 10 , 0.1 , 0.0642 ,
,-10.1645 , 10 , 0.1 , 0.0645 ,
,-10.1648 , 10 , 0.1 , 0.0648 ,
,-10.1652 , 10 , 0.1 , 0.0652 ,
,-10.1655 , 10 , 0.1 , 0.0655 ,
,-10.1658 , 10 , 0.1 , 0.0658 ,
,-10.1662 , 10 , 0.1 , 0.0662 ,
,-10.1665 , 10 , 0.1 , 0.0665 ,
,-10.1668 , 10 , 0.1 , 0.0668 ,
,-10.1672 , 10 , 0.1 , 0.0672 ,
,-10.1675 , 10 , 0.1 , 0.0675 ,
,-10.1679 , 10 , 0.1 , 0.0679 ,
,-10.1682 , 10 , 0.1 , 0.0682 ,
,-10.1685 , 10 , 0.1 , 0.0685 ,
,-10.1689 , 10 , 0.1 , 0.0689 ,
,-10.1692 , 10 , 0.1 , 0.0692 ,
,-10.1695 , 10 , 0.1 , 0.0695 ,
,-10.1699 , 10 , 0.1 , 0.0699 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.17 , 10 , 0.1 , 0.07 ,
,-10.1704 , 10 , 0.1 , 0.0704 ,
,-10.1707 , 10 , 0.1 , 0.0707 ,
,-10.171 , 10 , 0.1 , 0.071 ,
,-10.1714 , 10 , 0.1 , 0.0714 ,
,-10.1717 , 10 , 0.1 , 0.0717 ,
,-10.172 , 10 , 0.1 , 0.072 ,
,-10.1724 , 10 , 0.1 , 0.0724 ,
,-10.1727 , 10 , 0.1 , 0.0727 ,
,-10.173 , 10 , 0.1 , 0.073 ,
,-10.1734 , 10 , 0.1 , 0.0734 ,
,-10.1737 , 10 , 0.1 , 0.0737 ,
,-10.1741 , 10 , 0.1 , 0.0741 ,
