3:58:01 PM 01-09-2019
ORBIT Version: 0.1.98
Username:     Med X Stream
Computer:     DRSHD-0710-041C
Filename:     D:\Projects\Virtek Vision\7169005365 LPS-7\02_PLCE_230Vac50Hz_L1
Spectrum Analyzer:          RSESL6          Datapoints:                500 
<BEGIN LIMIT FILE: C:\Program Files\Orbit\Limits\Cispr 11\CISPR11_CE_ClassA_LISN.txt>
2
A m p l i t u d e  ( d B u V )
10
30
10
23
1
factor file # name
CISPR 11 Class A - Quasi-Peak
220
150
0,0,255
Blank1
4
0.15
79
0.5
79
0.5
73
30
73
CISPR 11 Class A - Average
220
220
0,0,127
Blank1
4
0.15
66
0.5
66
0.5
60
30
60
AUTOFACTOR Atten 10dB
AUTOFACTOR Cable 276 PLCE - 3m
AUTOFACTOR LISN 303 - L1
<END LIMIT FILE>
Frequency,Raw Reading,Atten 10dB Factor,Cable 276 PLCE - 3m Factor,LISN 303 - L1 Factor,Level
12.7786, 30.8581 , 10 , 0.1 , 0.18 ,41.1381
12.7819, 31.9262 , 10 , 0.1 , 0.18 ,42.2062
12.7852, 32.0375 , 10 , 0.1 , 0.18 ,42.3175
12.7886, 31.4334 , 10 , 0.1 , 0.18 ,41.7134
12.7919, 29.9745 , 10 , 0.1 , 0.18 ,40.2545
12.7952, 30.9423 , 10 , 0.1 , 0.18 ,41.2223
12.7985, 31.3152 , 10 , 0.1 , 0.18 ,41.5952
12.8019, 31.307 , 10 , 0.1 , 0.18 ,41.587
12.8052, 31.8164 , 10 , 0.1 , 0.18 ,42.0964
12.8085, 31.7853 , 10 , 0.1 , 0.18 ,42.0653
12.8118, 33.0198 , 10 , 0.1 , 0.18 ,43.2998
12.8151, 33.0162 , 10 , 0.1 , 0.18 ,43.2962
12.8185, 32.3338 , 10 , 0.1 , 0.1798 ,42.6136
12.8218, 31.6131 , 10 , 0.1 , 0.1795 ,41.8926
12.8251, 30.2767 , 10 , 0.1 , 0.1793 ,40.556
12.8284, 30.0466 , 10 , 0.1 , 0.1791 ,40.3257
12.8318, 30.2787 , 10 , 0.1 , 0.1788 ,40.5575
12.8351, 30.1134 , 10 , 0.1 , 0.1786 ,40.392
12.8384, 30.1467 , 10 , 0.1 , 0.1783 ,40.425
12.8417, 29.3756 , 10 , 0.1 , 0.1781 ,39.6537
12.8451, 29.0005 , 10 , 0.1 , 0.1778 ,39.2783
12.8484, 28.8874 , 10 , 0.1 , 0.1776 ,39.165
12.8517, 29.3897 , 10 , 0.1 , 0.1774 ,39.6671
12.855, 29.6488 , 10 , 0.1 , 0.1771 ,39.9259
12.8584, 30.7867 , 10 , 0.1 , 0.1769 ,41.0636
12.8617, 32.2837 , 10 , 0.1 , 0.1766 ,42.5603
12.865, 30.3997 , 10 , 0.1 , 0.1764 ,40.6761
12.8683, 30.7477 , 10 , 0.1 , 0.1761 ,41.0238
12.8716, 30.9417 , 10 , 0.1 , 0.1759 ,41.2176
12.875, 30.8136 , 10 , 0.1 , 0.1757 ,41.0893
12.8783, 30.6979 , 10 , 0.1 , 0.1754 ,40.9733
12.8816, 30.4936 , 10 , 0.1 , 0.1752 ,40.7688
12.8849, 29.9691 , 10 , 0.1 , 0.1749 ,40.244
12.8883, 29.5799 , 10 , 0.1 , 0.1747 ,39.8546
12.8916, 30.1802 , 10 , 0.1 , 0.1744 ,40.4546
12.8949, 29.5997 , 10 , 0.1 , 0.1742 ,39.8739
12.8982, 29.5647 , 10 , 0.1 , 0.1739 ,39.8386
12.9016, 29.5911 , 10 , 0.1 , 0.1737 ,39.8648
12.9049, 29.7168 , 10 , 0.1 , 0.1735 ,39.9903
12.9082, 29.2498 , 10 , 0.1 , 0.1732 ,39.523
12.9115, 30.483 , 10 , 0.1 , 0.173 ,40.756
12.9148, 30.9511 , 10 , 0.1 , 0.1727 ,41.2238
12.9182, 31.3709 , 10 , 0.1 , 0.1725 ,41.6434
12.9215, 32.0348 , 10 , 0.1 , 0.1722 ,42.307
12.9248, 32.1307 , 10 , 0.1 , 0.172 ,42.4027
12.9281, 32.132 , 10 , 0.1 , 0.1718 ,42.4038
12.9315, 31.6396 , 10 , 0.1 , 0.1715 ,41.9111
12.9348, 31.0665 , 10 , 0.1 , 0.1713 ,41.3378
12.9381, 30.2358 , 10 , 0.1 , 0.171 ,40.5068
12.9414, 29.7207 , 10 , 0.1 , 0.1708 ,39.9915
12.9448, 30.2397 , 10 , 0.1 , 0.1705 ,40.5102
12.9481, 30.2114 , 10 , 0.1 , 0.1703 ,40.4817
12.9514, 30.145 , 10 , 0.1 , 0.1701 ,40.4151
12.9547, 30.0835 , 10 , 0.1 , 0.1698 ,40.3533
12.958, 29.9967 , 10 , 0.1 , 0.1696 ,40.2663
12.9614, 28.7754 , 10 , 0.1 , 0.1693 ,39.0447
12.9647, 29.8897 , 10 , 0.1 , 0.1691 ,40.1588
12.968, 30.2545 , 10 , 0.1 , 0.1688 ,40.5233
12.9713, 30.278 , 10 , 0.1 , 0.1686 ,40.5466
12.9747, 29.3653 , 10 , 0.1 , 0.1684 ,39.6337
12.978, 28.702 , 10 , 0.1 , 0.1681 ,38.9701
12.9813, 28.9045 , 10 , 0.1 , 0.1679 ,39.1724
12.9846, 29.393 , 10 , 0.1 , 0.1676 ,39.6606
12.988, 29.3983 , 10 , 0.1 , 0.1674 ,39.6657
12.9913, 28.6645 , 10 , 0.1 , 0.1671 ,38.9316
12.9946, 28.2208 , 10 , 0.1 , 0.1669 ,38.4877
12.9979, 31.4692 , 10 , 0.1 , 0.1667 ,41.7359
13.0013, 31.5683 , 10 , 0.1 , 0.1664 ,41.8347
13.0046, 28.0243 , 10 , 0.1 , 0.1662 ,38.2905
13.0079, 28.0855 , 10 , 0.1 , 0.1659 ,38.3514
13.0112, 28.0499 , 10 , 0.1 , 0.1657 ,38.3156
13.0145, 28.4723 , 10 , 0.1 , 0.1654 ,38.7377
13.0179, 29.7737 , 10 , 0.1 , 0.1652 ,40.0389
13.0212, 30.7388 , 10 , 0.1 , 0.165 ,41.0038
13.0245, 31.6626 , 10 , 0.1 , 0.1647 ,41.9273
13.0278, 31.7293 , 10 , 0.1 , 0.1645 ,41.9938
13.0312, 31.26 , 10 , 0.1 , 0.1642 ,41.5242
13.0345, 30.879 , 10 , 0.1 , 0.164 ,41.143
13.0378, 30.3589 , 10 , 0.1 , 0.1637 ,40.6226
13.0411, 30.3568 , 10 , 0.1 , 0.1635 ,40.6203
13.0445, 29.5137 , 10 , 0.1 , 0.1632 ,39.7769
13.0478, 28.6861 , 10 , 0.1 , 0.163 ,38.9491
13.0511, 28.6206 , 10 , 0.1 , 0.1628 ,38.8834
13.0544, 28.7412 , 10 , 0.1 , 0.1625 ,39.0037
13.0577, 28.1869 , 10 , 0.1 , 0.1623 ,38.4492
13.0611, 28.4464 , 10 , 0.1 , 0.162 ,38.7084
13.0644, 30.5771 , 10 , 0.1 , 0.1618 ,40.8389
13.0677, 30.5873 , 10 , 0.1 , 0.1615 ,40.8488
13.071, 31.2899 , 10 , 0.1 , 0.1613 ,41.5512
13.0744, 31.2674 , 10 , 0.1 , 0.1611 ,41.5285
13.0777, 30.2412 , 10 , 0.1 , 0.1608 ,40.502
13.081, 30.0062 , 10 , 0.1 , 0.1606 ,40.2668
13.0843, 29.7564 , 10 , 0.1 , 0.1603 ,40.0167
13.0877, 29.5974 , 10 , 0.1 , 0.1601 ,39.8575
13.091, 30.2546 , 10 , 0.1 , 0.1597 ,40.5143
13.0943, 31.2854 , 10 , 0.1 , 0.1592 ,41.5446
13.0976, 28.5651 , 10 , 0.1 , 0.1587 ,38.8238
13.101, 27.766 , 10 , 0.1 , 0.1582 ,38.0242
13.1043, 30.6752 , 10 , 0.1 , 0.1577 ,40.9329
13.1076, 33.4184 , 10 , 0.1 , 0.1573 ,43.6757
13.1109, 32.5085 , 10 , 0.1 , 0.1568 ,42.7653
13.1142, 29.7623 , 10 , 0.1 , 0.1563 ,40.0186
13.1176, 28.8259 , 10 , 0.1 , 0.1558 ,39.0817
13.1209, 29.5048 , 10 , 0.1 , 0.1553 ,39.7601
13.1242, 29.5946 , 10 , 0.1 , 0.1548 ,39.8494
13.1275, 29.9815 , 10 , 0.1 , 0.1543 ,40.2358
13.1309, 30.0026 , 10 , 0.1 , 0.1539 ,40.2565
13.1342, 29.7354 , 10 , 0.1 , 0.1534 ,39.9888
13.1375, 31.9598 , 10 , 0.1 , 0.1529 ,42.2127
13.1408, 31.9315 , 10 , 0.1 , 0.1524 ,42.1839
13.1442, 29.5746 , 10 , 0.1 , 0.1519 ,39.8265
13.1475, 28.8339 , 10 , 0.1 , 0.1514 ,39.0853
13.1508, 28.1899 , 10 , 0.1 , 0.1509 ,38.4408
13.1541, 29.1261 , 10 , 0.1 , 0.1504 ,39.3765
13.1574, 29.5051 , 10 , 0.1 , 0.15 ,39.7551
13.1608, 28.9944 , 10 , 0.1 , 0.1495 ,39.2439
13.1641, 30.244 , 10 , 0.1 , 0.149 ,40.493
13.1674, 30.1122 , 10 , 0.1 , 0.1485 ,40.3607
13.1707, 29.9974 , 10 , 0.1 , 0.148 ,40.2454
13.1741, 29.973 , 10 , 0.1 , 0.1475 ,40.2205
13.1774, 28.8471 , 10 , 0.1 , 0.147 ,39.0941
13.1807, 29.9163 , 10 , 0.1 , 0.1466 ,40.1629
13.184, 30.1376 , 10 , 0.1 , 0.1461 ,40.3837
13.1874, 29.6123 , 10 , 0.1 , 0.1456 ,39.8579
13.1907, 30.1177 , 10 , 0.1 , 0.1451 ,40.3628
13.194, 30.111 , 10 , 0.1 , 0.1446 ,40.3556
13.1973, 28.8153 , 10 , 0.1 , 0.1441 ,39.0594
13.2007, 28.9373 , 10 , 0.1 , 0.1436 ,39.1809
13.204, 28.9306 , 10 , 0.1 , 0.1432 ,39.1738
13.2073, 27.8451 , 10 , 0.1 , 0.1427 ,38.0878
13.2106, 27.3394 , 10 , 0.1 , 0.1422 ,37.5816
13.2139, 26.6325 , 10 , 0.1 , 0.1417 ,36.8742
13.2173, 29.6435 , 10 , 0.1 , 0.1412 ,39.8847
13.2206, 29.8282 , 10 , 0.1 , 0.1407 ,40.0689
13.2239, 30.377 , 10 , 0.1 , 0.1402 ,40.6172
13.2272, 30.4423 , 10 , 0.1 , 0.1399 ,40.6822
13.2306, 30.3015 , 10 , 0.1 , 0.1396 ,40.5411
13.2339, 30.5196 , 10 , 0.1 , 0.1394 ,40.759
13.2372, 29.9007 , 10 , 0.1 , 0.1391 ,40.1398
13.2405, 29.5061 , 10 , 0.1 , 0.1389 ,39.745
13.2439, 29.267 , 10 , 0.1 , 0.1387 ,39.5057
13.2472, 29.4408 , 10 , 0.1 , 0.1384 ,39.6792
13.2505, 28.7331 , 10 , 0.1 , 0.1382 ,38.9713
13.2538, 27.8311 , 10 , 0.1 , 0.1379 ,38.069
13.2571, 27.1915 , 10 , 0.1 , 0.1377 ,37.4292
13.2605, 27.3193 , 10 , 0.1 , 0.1374 ,37.5567
13.2638, 28.4277 , 10 , 0.1 , 0.1372 ,38.6649
13.2671, 28.437 , 10 , 0.1 , 0.137 ,38.674
13.2704, 28.2933 , 10 , 0.1 , 0.1367 ,38.53
13.2738, 29.4253 , 10 , 0.1 , 0.1365 ,39.6618
13.2771, 29.8964 , 10 , 0.1 , 0.1362 ,40.1326
13.2804, 30.2027 , 10 , 0.1 , 0.136 ,40.4387
13.2837, 30.1117 , 10 , 0.1 , 0.1357 ,40.3474
13.2871, 29.1495 , 10 , 0.1 , 0.1355 ,39.385
13.2904, 28.1008 , 10 , 0.1 , 0.1353 ,38.3361
13.2937, 28.4204 , 10 , 0.1 , 0.135 ,38.6554
13.297, 28.3584 , 10 , 0.1 , 0.1348 ,38.5932
13.3004, 28.5185 , 10 , 0.1 , 0.1345 ,38.753
13.3037, 29.3508 , 10 , 0.1 , 0.1343 ,39.5851
13.307, 27.0909 , 10 , 0.1 , 0.134 ,37.3249
13.3103, 27.5429 , 10 , 0.1 , 0.1338 ,37.7767
13.3136, 27.5475 , 10 , 0.1 , 0.1336 ,37.7811
13.317, 27.1504 , 10 , 0.1 , 0.1333 ,37.3837
13.3203, 29.2768 , 10 , 0.1 , 0.1331 ,39.5099
13.3236, 29.6685 , 10 , 0.1 , 0.1328 ,39.9013
13.3269, 29.1073 , 10 , 0.1 , 0.1326 ,39.3399
13.3303, 28.8886 , 10 , 0.1 , 0.1323 ,39.1209
13.3336, 29.3356 , 10 , 0.1 , 0.1321 ,39.5677
13.3369, 29.3066 , 10 , 0.1 , 0.1319 ,39.5385
13.3402, 28.6285 , 10 , 0.1 , 0.1316 ,38.8601
13.3436, 28.0153 , 10 , 0.1 , 0.1314 ,38.2467
13.3469, 28.0239 , 10 , 0.1 , 0.1311 ,38.255
13.3502, 27.3791 , 10 , 0.1 , 0.1309 ,37.61
13.3535, 27.7183 , 10 , 0.1 , 0.1306 ,37.9489
13.3568, 29.5609 , 10 , 0.1 , 0.1304 ,39.7913
13.3602, 31.5962 , 10 , 0.1 , 0.1301 ,41.8263
13.3635, 31.6795 , 10 , 0.1 , 0.1299 ,41.9094
13.3668, 30.6784 , 10 , 0.1 , 0.1297 ,40.9081
13.3701, 30.3905 , 10 , 0.1 , 0.1294 ,40.6199
13.3735, 30.3657 , 10 , 0.1 , 0.1292 ,40.5949
13.3768, 29.8274 , 10 , 0.1 , 0.1289 ,40.0563
13.3801, 28.8871 , 10 , 0.1 , 0.1287 ,39.1158
13.3834, 28.6062 , 10 , 0.1 , 0.1284 ,38.8346
13.3868, 28.4073 , 10 , 0.1 , 0.1282 ,38.6355
13.3901, 29.1758 , 10 , 0.1 , 0.128 ,39.4038
13.3934, 29.2061 , 10 , 0.1 , 0.1277 ,39.4338
13.3967, 28.7042 , 10 , 0.1 , 0.1275 ,38.9317
13.4001, 28.719 , 10 , 0.1 , 0.1272 ,38.9462
13.4034, 29.8276 , 10 , 0.1 , 0.127 ,40.0546
13.4067, 29.6393 , 10 , 0.1 , 0.1267 ,39.866
13.41, 26.8721 , 10 , 0.1 , 0.1265 ,37.0986
13.4133, 26.737 , 10 , 0.1 , 0.1263 ,36.9633
13.4167, 28.3501 , 10 , 0.1 , 0.126 ,38.5761
13.4167, 33.0069 , 10 , 0.1 , 0.1258 ,43.2327
13.42, 33.0327 , 10 , 0.1 , 0.1255 ,43.2582
13.4233, 32.4772 , 10 , 0.1 , 0.1253 ,42.7025
13.4266, 30.9158 , 10 , 0.1 , 0.125 ,41.1408
13.43, 29.2842 , 10 , 0.1 , 0.1248 ,39.509
13.4333, 28.1218 , 10 , 0.1 , 0.1246 ,38.3464
13.4366, 28.8454 , 10 , 0.1 , 0.1243 ,39.0697
13.4399, 28.5348 , 10 , 0.1 , 0.1241 ,38.7589
13.4433, 27.4337 , 10 , 0.1 , 0.1238 ,37.6575
13.4466, 27.4542 , 10 , 0.1 , 0.1236 ,37.6778
13.4499, 26.9397 , 10 , 0.1 , 0.1233 ,37.163
13.4532, 26.8696 , 10 , 0.1 , 0.1231 ,37.0927
13.4565, 26.784 , 10 , 0.1 , 0.1229 ,37.0069
13.4599, 26.4191 , 10 , 0.1 , 0.1226 ,36.6417
13.4632, 27.6069 , 10 , 0.1 , 0.1224 ,37.8293
13.4665, 28.7316 , 10 , 0.1 , 0.1221 ,38.9537
13.4698, 29.6266 , 10 , 0.1 , 0.1219 ,39.8485
13.4732, 31.6609 , 10 , 0.1 , 0.1216 ,41.8825
13.4765, 31.66 , 10 , 0.1 , 0.1214 ,41.8814
13.4798, 30.1113 , 10 , 0.1 , 0.1212 ,40.3325
13.4831, 30.0971 , 10 , 0.1 , 0.1209 ,40.318
13.4865, 30.0844 , 10 , 0.1 , 0.1207 ,40.3051
13.4898, 26.7228 , 10 , 0.1 , 0.1204 ,36.9432
13.4931, 25.5786 , 10 , 0.1 , 0.1202 ,35.7988
13.4964, 25.4322 , 10 , 0.1 , 0.1199 ,35.6521
13.4997, 26.1636 , 10 , 0.1 , 0.1197 ,36.3833
13.5031, 28.1796 , 10 , 0.1 , 0.1195 ,38.3991
13.5064, 28.1705 , 10 , 0.1 , 0.1192 ,38.3897
13.5097, 28.2538 , 10 , 0.1 , 0.119 ,38.4728
13.513, 28.1518 , 10 , 0.1 , 0.1187 ,38.3705
13.5164, 27.889 , 10 , 0.1 , 0.1185 ,38.1075
13.5197, 28.3438 , 10 , 0.1 , 0.1182 ,38.562
13.523, 28.3981 , 10 , 0.1 , 0.118 ,38.6161
13.5263, 28.2513 , 10 , 0.1 , 0.1178 ,38.4691
13.5297, 28.4654 , 10 , 0.1 , 0.1175 ,38.6829
13.533, 27.3587 , 10 , 0.1 , 0.1173 ,37.576
13.5363, 27.3193 , 10 , 0.1 , 0.117 ,37.5363
13.5396, 26.2965 , 10 , 0.1 , 0.1168 ,36.5133
13.543, 28.9038 , 10 , 0.1 , 0.1165 ,39.1203
13.5463, 28.8848 , 10 , 0.1 , 0.1163 ,39.1011
13.5496, 25.2397 , 10 , 0.1 , 0.1161 ,35.4558
13.5529, 25.5281 , 10 , 0.1 , 0.1158 ,35.7439
13.5562, 26.4288 , 10 , 0.1 , 0.1156 ,36.6444
13.5596, 26.8067 , 10 , 0.1 , 0.1153 ,37.022
13.5629, 26.3922 , 10 , 0.1 , 0.1151 ,36.6073
13.5662, 27.8326 , 10 , 0.1 , 0.1148 ,38.0474
13.5695, 28.8619 , 10 , 0.1 , 0.1146 ,39.0765
13.5729, 29.125 , 10 , 0.1 , 0.1144 ,39.3394
13.5762, 28.8963 , 10 , 0.1 , 0.1141 ,39.1104
13.5795, 28.191 , 10 , 0.1 , 0.1139 ,38.4049
13.5828, 27.5014 , 10 , 0.1 , 0.1136 ,37.715
13.5862, 26.5102 , 10 , 0.1 , 0.1134 ,36.7236
13.5895, 27.215 , 10 , 0.1 , 0.1131 ,37.4281
13.5928, 27.9579 , 10 , 0.1 , 0.1129 ,38.1708
13.5961, 28.2507 , 10 , 0.1 , 0.1126 ,38.4633
13.5994, 30.3735 , 10 , 0.1 , 0.1124 ,40.5859
13.6028, 30.3705 , 10 , 0.1 , 0.1122 ,40.5827
13.6061, 29.3379 , 10 , 0.1 , 0.1119 ,39.5498
13.6094, 27.5149 , 10 , 0.1 , 0.1117 ,37.7266
13.6127, 27.1472 , 10 , 0.1 , 0.1114 ,37.3586
13.6161, 28.1014 , 10 , 0.1 , 0.1112 ,38.3126
13.6194, 28.5288 , 10 , 0.1 , 0.1109 ,38.7397
13.6227, 28.4527 , 10 , 0.1 , 0.1107 ,38.6634
13.626, 28.5011 , 10 , 0.1 , 0.1105 ,38.7116
13.6294, 27.6961 , 10 , 0.1 , 0.1102 ,37.9063
13.6327, 26.9794 , 10 , 0.1 , 0.11 ,37.1894
13.636, 27.0276 , 10 , 0.1 , 0.11 ,37.2376
13.6393, 25.9911 , 10 , 0.1 , 0.11 ,36.2011
13.6427, 26.9562 , 10 , 0.1 , 0.11 ,37.1662
13.646, 26.7279 , 10 , 0.1 , 0.11 ,36.9379
13.6493, 26.9672 , 10 , 0.1 , 0.11 ,37.1772
13.6526, 26.3225 , 10 , 0.1 , 0.11 ,36.5325
13.6559, 26.2977 , 10 , 0.1 , 0.11 ,36.5077
13.6593, 28.5868 , 10 , 0.1 , 0.11 ,38.7968
13.6626, 28.619 , 10 , 0.1 , 0.11 ,38.829
13.6659, 28.3353 , 10 , 0.1 , 0.11 ,38.5453
13.6692, 28.0452 , 10 , 0.1 , 0.11 ,38.2552
13.6726, 27.809 , 10 , 0.1 , 0.11 ,38.019
13.6759, 27.7167 , 10 , 0.1 , 0.11 ,37.9267
13.6792, 27.9724 , 10 , 0.1 , 0.11 ,38.1824
13.6825, 27.4996 , 10 , 0.1 , 0.11 ,37.7096
13.6859, 25.9356 , 10 , 0.1 , 0.11 ,36.1456
13.6892, 24.859 , 10 , 0.1 , 0.11 ,35.069
13.6925, 24.9918 , 10 , 0.1 , 0.11 ,35.2018
13.6958, 25.1881 , 10 , 0.1 , 0.11 ,35.3981
13.6991, 25.0471 , 10 , 0.1 , 0.11 ,35.2571
13.7025, 24.6661 , 10 , 0.1 , 0.11 ,34.8761
13.7058, 24.7152 , 10 , 0.1 , 0.11 ,34.9252
13.7091, 26.6759 , 10 , 0.1 , 0.11 ,36.8859
13.7124, 25.8368 , 10 , 0.1 , 0.11 ,36.0468
13.7158, 26.2755 , 10 , 0.1 , 0.11 ,36.4855
13.7191, 28.5786 , 10 , 0.1 , 0.11 ,38.7886
13.7224, 28.8307 , 10 , 0.1 , 0.11 ,39.0407
13.7257, 28.0892 , 10 , 0.1 , 0.11 ,38.2992
13.7291, 28.0316 , 10 , 0.1 , 0.11 ,38.2416
13.7324, 25.8619 , 10 , 0.1 , 0.11 ,36.0719
13.7357, 25.2822 , 10 , 0.1 , 0.11 ,35.4922
13.739, 25.5872 , 10 , 0.1 , 0.11 ,35.7972
13.7424, 25.1634 , 10 , 0.1 , 0.11 ,35.3734
13.7457, 25.1372 , 10 , 0.1 , 0.11 ,35.3472
13.749, 30.6166 , 10 , 0.1 , 0.11 ,40.8266
13.7523, 31.4368 , 10 , 0.1 , 0.11 ,41.6468
13.7556, 28.1874 , 10 , 0.1 , 0.11 ,38.3974
13.759, 25.3196 , 10 , 0.1 , 0.11 ,35.5296
13.7623, 23.541 , 10 , 0.1 , 0.11 ,33.751
13.7656, 25.5854 , 10 , 0.1 , 0.11 ,35.7954
13.7689, 25.5802 , 10 , 0.1 , 0.11 ,35.7902
13.7723, 26.6373 , 10 , 0.1 , 0.1098 ,36.8471
13.7756, 27.6577 , 10 , 0.1 , 0.1095 ,37.8672
13.7789, 27.3607 , 10 , 0.1 , 0.1093 ,37.57
13.7822, 28.3554 , 10 , 0.1 , 0.109 ,38.5644
13.7856, 28.0746 , 10 , 0.1 , 0.1088 ,38.2834
13.7889, 27.7988 , 10 , 0.1 , 0.1085 ,38.0073
13.7922, 27.0836 , 10 , 0.1 , 0.1083 ,37.2919
13.7955, 26.0152 , 10 , 0.1 , 0.1081 ,36.2233
13.7988, 26.3631 , 10 , 0.1 , 0.1078 ,36.5709
13.8022, 26.7739 , 10 , 0.1 , 0.1076 ,36.9815
13.8055, 26.8117 , 10 , 0.1 , 0.1073 ,37.019
13.8088, 25.6863 , 10 , 0.1 , 0.1071 ,35.8934
13.8121, 24.4419 , 10 , 0.1 , 0.1068 ,34.6487
13.8155, 25.0219 , 10 , 0.1 , 0.1066 ,35.2285
13.8188, 25.9973 , 10 , 0.1 , 0.1064 ,36.2037
13.8221, 26.2139 , 10 , 0.1 , 0.1061 ,36.42
13.8254, 26.9167 , 10 , 0.1 , 0.1059 ,37.1226
13.8288, 26.8033 , 10 , 0.1 , 0.1056 ,37.0089
13.8321, 26.5079 , 10 , 0.1 , 0.1054 ,36.7133
13.8354, 26.3086 , 10 , 0.1 , 0.1051 ,36.5137
13.8387, 26.1203 , 10 , 0.1 , 0.1049 ,36.3252
13.8421, 26.0235 , 10 , 0.1 , 0.1047 ,36.2282
13.8454, 24.8839 , 10 , 0.1 , 0.1044 ,35.0883
13.8487, 25.5275 , 10 , 0.1 , 0.1042 ,35.7317
13.852, 25.6069 , 10 , 0.1 , 0.1039 ,35.8108
13.8553, 25.0613 , 10 , 0.1 , 0.1037 ,35.265
13.8587, 25.0122 , 10 , 0.1 , 0.1034 ,35.2156
13.862, 25.3736 , 10 , 0.1 , 0.1032 ,35.5768
13.8653, 25.5525 , 10 , 0.1 , 0.103 ,35.7555
13.8686, 25.5559 , 10 , 0.1 , 0.1027 ,35.7586
13.872, 27.7047 , 10 , 0.1 , 0.1025 ,37.9072
13.8753, 27.7444 , 10 , 0.1 , 0.1022 ,37.9466
13.8786, 27.2473 , 10 , 0.1 , 0.102 ,37.4493
13.8819, 28.0371 , 10 , 0.1 , 0.1017 ,38.2388
13.8853, 26.9502 , 10 , 0.1 , 0.1015 ,37.1517
13.8886, 25.6668 , 10 , 0.1 , 0.1013 ,35.8681
13.8919, 25.7202 , 10 , 0.1 , 0.101 ,35.9212
13.8952, 25.6273 , 10 , 0.1 , 0.1008 ,35.8281
13.8985, 25.4801 , 10 , 0.1 , 0.1005 ,35.6806
13.9019, 26.2744 , 10 , 0.1 , 0.1003 ,36.4747
13.9052, 26.9747 , 10 , 0.1 , 0.1 ,37.1747
13.9085, 27.6502 , 10 , 0.1 , 0.1 ,37.8502
13.9118, 27.6343 , 10 , 0.1 , 0.1 ,37.8343
13.9152, 26.835 , 10 , 0.1 , 0.1 ,37.035
13.9185, 27.5982 , 10 , 0.1 , 0.1 ,37.7982
13.9218, 27.5332 , 10 , 0.1 , 0.1 ,37.7332
13.9251, 27.5652 , 10 , 0.1 , 0.1 ,37.7652
13.9285, 28.3406 , 10 , 0.1 , 0.1 ,38.5406
13.9318, 28.3057 , 10 , 0.1 , 0.1 ,38.5057
13.9351, 27.0903 , 10 , 0.1 , 0.1 ,37.2903
13.9384, 26.617 , 10 , 0.1 , 0.1 ,36.817
13.9418, 29.6552 , 10 , 0.1 , 0.1 ,39.8552
13.9451, 29.545 , 10 , 0.1 , 0.1 ,39.745
13.9484, 27.7584 , 10 , 0.1 , 0.1 ,37.9584
13.9517, 28.0742 , 10 , 0.1 , 0.1 ,38.2742
13.955, 25.9705 , 10 , 0.1 , 0.1 ,36.1705
13.9584, 24.9814 , 10 , 0.1 , 0.1 ,35.1814
13.9617, 25.368 , 10 , 0.1 , 0.1 ,35.568
13.965, 25.4779 , 10 , 0.1 , 0.1 ,35.6779
13.9683, 25.8905 , 10 , 0.1 , 0.1 ,36.0905
13.9717, 26.1325 , 10 , 0.1 , 0.1 ,36.3325
13.975, 26.5419 , 10 , 0.1 , 0.1 ,36.7419
13.9783, 25.5464 , 10 , 0.1 , 0.1 ,35.7464
13.9816, 25.3852 , 10 , 0.1 , 0.1 ,35.5852
13.985, 25.6775 , 10 , 0.1 , 0.1 ,35.8775
13.9883, 25.2438 , 10 , 0.1 , 0.1 ,35.4438
13.9916, 24.9923 , 10 , 0.1 , 0.1 ,35.1923
13.9949, 25.0219 , 10 , 0.1 , 0.1 ,35.2219
13.9982, 25.4339 , 10 , 0.1 , 0.1 ,35.6339
14.0016, 25.4646 , 10 , 0.1 , 0.1 ,35.6646
14.0049, 23.8364 , 10 , 0.1 , 0.1 ,34.0364
14.0082, 24.3988 , 10 , 0.1 , 0.1 ,34.5988
14.0115, 24.1532 , 10 , 0.1 , 0.1 ,34.3532
14.0149, 23.9734 , 10 , 0.1 , 0.1 ,34.1734
14.0182, 24.0802 , 10 , 0.1 , 0.1 ,34.2802
14.0215, 26.1742 , 10 , 0.1 , 0.1 ,36.3742
14.0248, 29.9995 , 10 , 0.1 , 0.1 ,40.1995
14.0282, 30.6361 , 10 , 0.1 , 0.1 ,40.8361
14.0315, 30.464 , 10 , 0.1 , 0.1 ,40.664
14.0348, 29.0809 , 10 , 0.1 , 0.1 ,39.2809
14.0381, 27.0233 , 10 , 0.1 , 0.1 ,37.2233
14.0414, 25.4618 , 10 , 0.1 , 0.1 ,35.6618
14.0448, 23.8409 , 10 , 0.1 , 0.0998 ,34.0407
14.0481, 21.9053 , 10 , 0.1 , 0.0996 ,32.1049
14.0514, 22.6805 , 10 , 0.1 , 0.0993 ,32.8798
14.0547, 22.2585 , 10 , 0.1 , 0.0991 ,32.4576
14.0581, 22.5575 , 10 , 0.1 , 0.0989 ,32.7564
14.0614, 23.5417 , 10 , 0.1 , 0.0986 ,33.7403
14.0647, 25.6516 , 10 , 0.1 , 0.0984 ,35.85
14.068, 28.7565 , 10 , 0.1 , 0.0981 ,38.9546
14.0714, 27.9393 , 10 , 0.1 , 0.0979 ,38.1372
14.0747, 24.852 , 10 , 0.1 , 0.0976 ,35.0496
14.078, 25.8621 , 10 , 0.1 , 0.0974 ,36.0595
